  Yr, Mn,    Date,      Date,     CO2,seasonally,        fit,  seasonally,      CO2, seasonally
    ,   ,        ,          ,        ,  adjusted,           ,adjusted fit,   filled,adjusted filled
    ,   ,   Excel,          ,   [ppm],    [ppm] ,      [ppm],    [ppm],       [ppm],    [ppm]
1995, 03,   34773, 1995.2027,   366.76,   361.65,     366.61,   361.50,     366.76,   361.65
1995, 04,   34804, 1995.2877,   367.20,   362.24,     366.66,   361.70,     367.20,   362.24
1995, 05,   34834, 1995.3699,   366.26,   360.92,     367.23,   361.89,     366.26,   360.92
1995, 06,   34865, 1995.4548,   364.68,   361.92,     364.75,   362.09,     364.68,   361.92
1995, 07,   34895, 1995.5370,   357.58,   362.86,     356.85,   362.28,     357.58,   362.86
1995, 08,   34926, 1995.6219,   351.10,   362.49,     351.06,   362.47,     351.10,   362.49
1995, 09,   34957, 1995.7068,   353.55,   362.72,     353.57,   362.67,     353.55,   362.72
1995, 10,   34987, 1995.7890,   357.39,   361.45,     358.87,   362.85,     357.39,   361.45
1995, 11,   35018, 1995.8740,      NaN,      NaN,     363.21,   363.04,     363.21,   363.04
1995, 12,   35048, 1995.9562,   366.54,   363.58,     366.21,   363.22,     366.54,   363.58
1996, 01,   35079, 1996.0410,   367.05,   362.79,     367.67,   363.40,     367.05,   362.79
1996, 02,   35110, 1996.1257,      NaN,      NaN,     368.46,   363.57,     368.46,   363.57
1996, 03,   35139, 1996.2049,   367.98,   362.84,     368.87,   363.73,     367.98,   362.84
1996, 04,   35170, 1996.2896,   368.11,   363.11,     368.89,   363.89,     368.11,   363.11
1996, 05,   35200, 1996.3716,   370.54,   365.17,     369.41,   364.04,     370.54,   365.17
1996, 06,   35231, 1996.4563,   367.79,   365.12,     366.75,   364.18,     367.79,   365.12
1996, 07,   35261, 1996.5383,   360.86,   366.31,     358.69,   364.29,     360.86,   366.31
1996, 08,   35292, 1996.6230,   352.93,   364.41,     352.89,   364.39,     352.93,   364.41
1996, 09,   35323, 1996.7077,   355.15,   364.34,     355.37,   364.48,     355.15,   364.34
1996, 10,   35353, 1996.7896,   362.06,   366.11,     360.58,   364.55,     362.06,   366.11
1996, 11,   35384, 1996.8743,   363.37,   363.24,     364.80,   364.61,     363.37,   363.24
1996, 12,   35414, 1996.9563,   366.90,   363.92,     367.69,   364.67,     366.90,   363.92
1997, 01,   35445, 1997.0411,   370.28,   365.99,     369.03,   364.73,     370.28,   365.99
1997, 02,   35476, 1997.1260,   369.44,   364.54,     369.71,   364.79,     369.44,   364.54
1997, 03,   35504, 1997.2027,   368.48,   363.30,     370.02,   364.85,     368.48,   363.30
1997, 04,   35535, 1997.2877,   370.44,   365.41,     369.95,   364.92,     370.44,   365.41
1997, 05,   35565, 1997.3699,   369.81,   364.41,     370.40,   365.00,     369.81,   364.41
1997, 06,   35596, 1997.4548,   368.84,   366.05,     367.78,   365.09,     368.84,   366.05
1997, 07,   35626, 1997.5370,   360.07,   365.42,     359.69,   365.18,     360.07,   365.42
1997, 08,   35657, 1997.6219,   352.39,   363.92,     353.74,   365.29,     352.39,   363.92
1997, 09,   35688, 1997.7068,   357.45,   366.74,     356.21,   365.42,     357.45,   366.74
1997, 10,   35718, 1997.7890,   361.12,   365.23,     361.52,   365.55,     361.12,   365.23
1997, 11,   35749, 1997.8740,   366.40,   366.29,     365.88,   365.71,     366.40,   366.29
1997, 12,   35779, 1997.9562,   367.41,   364.42,     368.90,   365.87,     367.41,   364.42
1998, 01,   35810, 1998.0411,   369.86,   365.55,     370.39,   366.06,     369.86,   365.55
1998, 02,   35841, 1998.1260,   372.41,   367.47,     371.22,   366.27,     372.41,   367.47
1998, 03,   35869, 1998.2027,   370.89,   365.68,     371.68,   366.48,     370.89,   365.68
1998, 04,   35900, 1998.2877,   371.22,   366.17,     371.78,   366.72,     371.22,   366.17
1998, 05,   35930, 1998.3699,   371.79,   366.36,     372.41,   366.97,     371.79,   366.36
1998, 06,   35961, 1998.4548,   370.71,   367.90,     369.96,   367.25,     370.71,   367.90
1998, 07,   35991, 1998.5370,   359.86,   365.24,     361.98,   367.51,     359.86,   365.24
1998, 08,   36022, 1998.6219,   356.35,   367.95,     356.17,   367.79,     356.35,   367.95
1998, 09,   36053, 1998.7068,   362.55,   371.90,     358.81,   368.07,     362.55,   371.90
1998, 10,   36083, 1998.7890,   364.74,   368.88,     364.28,   368.33,     364.74,   368.88
1998, 11,   36114, 1998.8740,   368.82,   368.71,     368.76,   368.59,     368.82,   368.71
1998, 12,   36144, 1998.9562,   373.15,   370.14,     371.86,   368.82,     373.15,   370.14
1999, 01,   36175, 1999.0411,   374.15,   369.81,     373.38,   369.03,     374.15,   369.81
1999, 02,   36206, 1999.1260,   374.80,   369.83,     374.20,   369.23,     374.80,   369.83
1999, 03,   36234, 1999.2027,   374.05,   368.81,     374.62,   369.39,     374.05,   368.81
1999, 04,   36265, 1999.2877,   374.57,   369.49,     374.63,   369.55,     374.57,   369.49
1999, 05,   36295, 1999.3699,   375.46,   369.99,     375.16,   369.69,     375.46,   369.99
1999, 06,   36326, 1999.4548,   373.27,   370.44,     372.55,   369.82,     373.27,   370.44
1999, 07,   36356, 1999.5370,   363.32,   368.73,     364.37,   369.93,     363.32,   368.73
1999, 08,   36387, 1999.6219,   358.62,   370.28,     358.34,   370.04,     358.62,   370.28
1999, 09,   36418, 1999.7068,   361.57,   370.97,     360.81,   370.13,     361.57,   370.97
1999, 10,   36448, 1999.7890,   364.66,   368.82,     366.14,   370.22,     364.66,   368.82
1999, 11,   36479, 1999.8740,   373.95,   373.84,     370.48,   370.30,     373.95,   373.84
1999, 12,   36509, 1999.9562,   373.03,   370.00,     373.44,   370.38,     373.03,   370.00
2000, 01,   36540, 2000.0410,   374.58,   370.22,     374.82,   370.45,     374.58,   370.22
2000, 02,   36571, 2000.1257,   376.50,   371.51,     375.52,   370.52,     376.50,   371.51
2000, 03,   36600, 2000.2049,   374.81,   369.54,     375.85,   370.59,     374.81,   369.54
2000, 04,   36631, 2000.2896,   375.71,   370.59,     375.78,   370.66,     375.71,   370.59
2000, 05,   36661, 2000.3716,   376.77,   371.26,     376.23,   370.73,     376.77,   371.26
2000, 06,   36692, 2000.4563,   372.45,   369.71,     373.45,   370.81,     372.45,   369.71
2000, 07,   36722, 2000.5383,   365.49,   371.08,     365.16,   370.89,     365.49,   371.08
2000, 08,   36753, 2000.6230,   359.94,   371.70,     359.20,   370.98,     359.94,   371.70
2000, 09,   36784, 2000.7077,   361.95,   371.36,     361.75,   371.08,     361.95,   371.36
2000, 10,   36814, 2000.7896,   366.87,   371.02,     367.11,   371.18,     366.87,   371.02
2000, 11,   36845, 2000.8743,   370.61,   370.48,     371.49,   371.30,     370.61,   370.48
2000, 12,   36875, 2000.9563,   373.61,   370.56,     374.51,   371.42,     373.61,   370.56
2001, 01,   36906, 2001.0411,   375.39,   371.00,     375.97,   371.56,     375.39,   371.00
2001, 02,   36937, 2001.1260,   376.76,   371.73,     376.75,   371.72,     376.76,   371.73
2001, 03,   36965, 2001.2027,   376.86,   371.56,     377.16,   371.86,     376.86,   371.56
2001, 04,   36996, 2001.2877,   377.72,   372.58,     377.18,   372.03,     377.72,   372.58
2001, 05,   37026, 2001.3699,   377.62,   372.08,     377.73,   372.20,     377.62,   372.08
2001, 06,   37057, 2001.4548,   375.52,   372.66,     375.14,   372.38,     375.52,   372.66
2001, 07,   37087, 2001.5370,   368.01,   373.49,     366.91,   372.54,     368.01,   373.49
2001, 08,   37118, 2001.6219,   360.85,   372.66,     360.88,   372.72,     360.85,   372.66
2001, 09,   37149, 2001.7068,   363.51,   373.03,     363.46,   372.89,     363.51,   373.03
2001, 10,   37179, 2001.7890,   370.73,   374.94,     368.93,   373.06,     370.73,   374.94
2001, 11,   37210, 2001.8740,   372.60,   372.48,     373.41,   373.23,     372.60,   372.48
2001, 12,   37240, 2001.9562,   376.52,   373.45,     376.50,   373.40,     376.52,   373.45
2002, 01,   37271, 2002.0411,   378.35,   373.93,     378.00,   373.57,     378.35,   373.93
2002, 02,   37302, 2002.1260,   377.88,   372.83,     378.82,   373.75,     377.88,   372.83
2002, 03,   37330, 2002.2027,   379.20,   373.87,     379.26,   373.92,     379.20,   373.87
2002, 04,   37361, 2002.2877,   379.16,   373.99,     379.30,   374.12,     379.16,   373.99
2002, 05,   37391, 2002.3699,   379.26,   373.69,     379.88,   374.31,     379.26,   373.69
2002, 06,   37422, 2002.4548,   376.49,   373.61,     377.30,   374.52,     376.49,   373.61
2002, 07,   37452, 2002.5370,   370.88,   376.39,     369.06,   374.73,     370.88,   376.39
2002, 08,   37483, 2002.6219,   363.15,   375.03,     363.04,   374.94,     363.15,   375.03
2002, 09,   37514, 2002.7068,   365.96,   375.54,     365.68,   375.16,     365.96,   375.54
2002, 10,   37544, 2002.7890,   370.79,   375.03,     371.22,   375.38,     370.79,   375.03
2002, 11,   37575, 2002.8740,   375.68,   375.56,     375.77,   375.59,     375.68,   375.56
2002, 12,   37605, 2002.9562,   377.26,   374.18,     378.93,   375.81,     377.26,   374.18
2003, 01,   37636, 2003.0411,   379.08,   374.64,     380.48,   376.02,     379.08,   374.64
2003, 02,   37667, 2003.1260,   382.34,   377.25,     381.33,   376.23,     382.34,   377.25
2003, 03,   37695, 2003.2027,   381.54,   376.17,     381.78,   376.42,     381.54,   376.17
2003, 04,   37726, 2003.2877,   382.88,   377.67,     381.82,   376.61,     382.88,   377.67
2003, 05,   37756, 2003.3699,   382.31,   376.71,     382.39,   376.79,     382.31,   376.71
2003, 06,   37787, 2003.4548,   380.87,   377.97,     379.76,   376.96,     380.87,   377.97
2003, 07,   37817, 2003.5370,   371.03,   376.57,     371.42,   377.11,     371.03,   376.57
2003, 08,   37848, 2003.6219,   364.89,   376.84,     365.28,   377.26,     364.89,   376.84
2003, 09,   37879, 2003.7068,   368.37,   378.00,     367.85,   377.39,     368.37,   378.00
2003, 10,   37909, 2003.7890,   372.52,   376.78,     373.33,   377.51,     372.52,   376.78
2003, 11,   37940, 2003.8740,   378.65,   378.53,     377.80,   377.62,     378.65,   378.53
2003, 12,   37970, 2003.9562,   382.60,   379.49,     380.86,   377.72,     382.60,   379.49
2004, 01,   38001, 2004.0410,   382.64,   378.17,     382.29,   377.81,     382.64,   378.17
2004, 02,   38032, 2004.1257,   383.27,   378.16,     383.03,   377.91,     383.27,   378.16
2004, 03,   38061, 2004.2049,   382.24,   376.85,     383.39,   378.00,     382.24,   376.85
2004, 04,   38092, 2004.2896,   383.86,   378.62,     383.35,   378.11,     383.86,   378.62
2004, 05,   38122, 2004.3716,   383.57,   377.93,     383.85,   378.22,     383.57,   377.93
2004, 06,   38153, 2004.4563,   380.53,   377.73,     381.04,   378.34,     380.53,   377.73
2004, 07,   38183, 2004.5383,   371.73,   377.45,     372.61,   378.48,     371.73,   377.45
2004, 08,   38214, 2004.6230,   366.40,   378.44,     366.57,   378.64,     366.40,   378.44
2004, 09,   38245, 2004.7077,   367.94,   377.57,     369.26,   378.81,     367.94,   377.57
2004, 10,   38275, 2004.7896,   373.49,   377.74,     374.82,   378.99,     373.49,   377.74
2004, 11,   38306, 2004.8743,   379.26,   379.13,     379.39,   379.20,     379.26,   379.13
2004, 12,   38336, 2004.9563,   382.46,   379.33,     382.57,   379.40,     382.46,   379.33
2005, 01,   38367, 2005.0411,   384.66,   380.16,     384.14,   379.63,     384.66,   380.16
2005, 02,   38398, 2005.1260,   385.70,   380.55,     385.02,   379.86,     385.70,   380.55
2005, 03,   38426, 2005.2027,   386.05,   380.62,     385.50,   380.08,     386.05,   380.62
2005, 04,   38457, 2005.2877,   385.27,   380.00,     385.59,   380.32,     385.27,   380.00
2005, 05,   38487, 2005.3699,   385.30,   379.64,     386.22,   380.55,     385.30,   379.64
2005, 06,   38518, 2005.4548,   383.36,   380.43,     383.62,   380.80,     383.36,   380.43
2005, 07,   38548, 2005.5370,   376.75,   382.36,     375.27,   381.03,     376.75,   382.36
2005, 08,   38579, 2005.6219,   369.17,   381.25,     369.15,   381.27,     369.17,   381.25
2005, 09,   38610, 2005.7068,   371.86,   381.61,     371.85,   381.50,     371.86,   381.61
2005, 10,   38640, 2005.7890,   378.12,   382.43,     377.50,   381.72,     378.12,   382.43
2005, 11,   38671, 2005.8740,      NaN,      NaN,     382.12,   381.94,     382.12,   381.94
2005, 12,   38701, 2005.9562,   385.77,   382.63,     385.33,   382.15,     385.77,   382.63
2006, 01,   38732, 2006.0411,   386.34,   381.82,     386.89,   382.35,     386.34,   381.82
2006, 02,   38763, 2006.1260,   387.64,   382.46,     387.74,   382.56,     387.64,   382.46
2006, 03,   38791, 2006.2027,   387.74,   382.28,     388.19,   382.74,     387.74,   382.28
2006, 04,   38822, 2006.2877,   387.44,   382.14,     388.23,   382.93,     387.44,   382.14
2006, 05,   38852, 2006.3699,   388.86,   383.15,     388.82,   383.12,     388.86,   383.15
2006, 06,   38883, 2006.4548,   386.70,   383.75,     386.15,   383.30,     386.70,   383.75
2006, 07,   38913, 2006.5370,   379.48,   385.12,     377.68,   383.47,     379.48,   385.12
2006, 08,   38944, 2006.6219,   371.51,   383.67,     371.45,   383.64,     371.51,   383.67
2006, 09,   38975, 2006.7068,   374.60,   384.39,     374.09,   383.80,     374.60,   384.39
2006, 10,   39005, 2006.7890,   378.89,   383.22,     379.70,   383.95,     378.89,   383.22
2006, 11,   39036, 2006.8740,   384.60,   384.48,     384.27,   384.09,     384.60,   384.48
2006, 12,   39066, 2006.9562,   387.65,   384.49,     387.42,   384.22,     387.65,   384.49
2007, 01,   39097, 2007.0411,   390.09,   385.54,     388.92,   384.36,     390.09,   385.54
2007, 02,   39128, 2007.1260,   390.22,   385.01,     389.70,   384.49,     390.22,   385.01
2007, 03,   39156, 2007.2027,   389.95,   384.45,     390.10,   384.61,     389.95,   384.45
2007, 04,   39187, 2007.2877,   390.05,   384.72,     390.07,   384.74,     390.05,   384.72
2007, 05,   39217, 2007.3699,   390.01,   384.27,     390.61,   384.88,     390.01,   384.27
2007, 06,   39248, 2007.4548,   386.60,   383.63,     387.89,   385.03,     386.60,   383.63
2007, 07,   39278, 2007.5370,   377.30,   382.97,     379.36,   385.19,     377.30,   382.97
2007, 08,   39309, 2007.6219,   373.04,   385.27,     373.11,   385.37,     373.04,   385.27
2007, 09,   39340, 2007.7068,   375.79,   385.65,     375.79,   385.55,     375.79,   385.65
2007, 10,   39370, 2007.7890,   381.22,   385.58,     381.46,   385.74,     381.22,   385.58
2007, 11,   39401, 2007.8740,   385.14,   385.02,     386.12,   385.94,     385.14,   385.02
2007, 12,   39431, 2007.9562,   390.37,   387.19,     389.35,   386.13,     390.37,   387.19
2008, 01,   39462, 2008.0410,      NaN,      NaN,     390.92,   386.33,     390.92,   386.33
2008, 02,   39493, 2008.1257,   392.99,   387.76,     391.76,   386.52,     392.99,   387.76
2008, 03,   39522, 2008.2049,   392.60,   387.08,     392.21,   386.69,     392.60,   387.08
2008, 04,   39553, 2008.2896,   392.43,   387.07,     392.23,   386.87,     392.43,   387.07
2008, 05,   39583, 2008.3716,   392.76,   386.99,     392.79,   387.03,     392.76,   386.99
2008, 06,   39614, 2008.4563,   390.08,   387.21,     389.95,   387.18,     390.08,   387.21
2008, 07,   39644, 2008.5383,   382.22,   388.08,     381.31,   387.32,     382.22,   388.08
2008, 08,   39675, 2008.6230,   376.17,   388.49,     375.11,   387.46,     376.17,   388.49
2008, 09,   39706, 2008.7077,   377.95,   387.81,     377.81,   387.58,     377.95,   387.81
2008, 10,   39736, 2008.7896,   383.87,   387.80,     383.96,   387.89,     383.87,   387.80
2008, 11,   39767, 2008.8743,   389.22,   388.58,     388.63,   387.99,     389.22,   388.58
2008, 12,   39797, 2008.9563,   391.98,   388.31,     391.77,   388.09,     391.98,   388.31
2009, 01,   39828, 2009.0411,   392.51,   387.70,     393.00,   388.19,     392.51,   387.70
2009, 02,   39859, 2009.1260,   393.13,   387.86,     393.54,   388.27,     393.13,   387.86
2009, 03,   39887, 2009.2027,   393.68,   388.14,     393.88,   388.34,     393.68,   388.14
2009, 04,   39918, 2009.2877,   395.91,   390.52,     393.81,   388.42,     395.91,   390.52
2009, 05,   39948, 2009.3699,   394.00,   388.26,     394.24,   388.50,     394.00,   388.26
2009, 06,   39979, 2009.4548,   391.67,   389.08,     391.17,   388.58,     391.67,   389.08
2009, 07,   40009, 2009.5370,   382.71,   389.23,     382.16,   388.68,     382.71,   389.23
2009, 08,   40040, 2009.6219,   373.95,   386.63,     376.09,   388.78,     373.95,   386.63
2009, 09,   40071, 2009.7068,   378.57,   388.26,     379.21,   388.89,     378.57,   388.26
2009, 10,   40101, 2009.7890,   386.18,   389.93,     385.27,   389.03,     386.18,   389.93
2009, 11,   40132, 2009.8740,   387.18,   386.54,     389.81,   389.17,     387.18,   386.54
2009, 12,   40162, 2009.9562,   392.73,   389.03,     393.03,   389.32,     392.73,   389.03
2010, 01,   40193, 2010.0411,   393.98,   389.21,     394.30,   389.52,     393.98,   389.21
2010, 02,   40224, 2010.1260,   394.01,   388.68,     395.09,   389.75,     394.01,   388.68
2010, 03,   40252, 2010.2027,   394.74,   389.14,     395.57,   389.96,     394.74,   389.14
2010, 04,   40283, 2010.2877,   396.22,   390.83,     395.60,   390.21,     396.22,   390.83
2010, 05,   40313, 2010.3699,   395.52,   389.84,     396.13,   390.46,     395.52,   389.84
2010, 06,   40344, 2010.4548,   394.68,   392.40,     393.00,   390.73,     394.68,   392.40
2010, 07,   40374, 2010.5370,   382.74,   389.67,     384.04,   390.98,     382.74,   389.67
2010, 08,   40405, 2010.6219,   377.14,   390.00,     378.39,   391.24,     377.14,   390.00
2010, 09,   40436, 2010.7068,   383.60,   393.02,     382.07,   391.49,     383.60,   393.02
2010, 10,   40466, 2010.7890,   388.77,   392.51,     387.97,   391.72,     388.77,   392.51
2010, 11,   40497, 2010.8740,   393.23,   392.56,     392.60,   391.93,     393.23,   392.56
2010, 12,   40527, 2010.9562,   397.19,   393.49,     395.82,   392.12,     397.19,   393.49
2011, 01,   40558, 2011.0411,   398.26,   393.48,     397.09,   392.30,     398.26,   393.48
2011, 02,   40589, 2011.1260,   397.19,   391.87,     397.78,   392.46,     397.19,   391.87
2011, 03,   40617, 2011.2027,   398.29,   392.61,     398.27,   392.59,     398.29,   392.61
2011, 04,   40648, 2011.2877,   399.11,   393.64,     398.20,   392.73,     399.11,   393.64
2011, 05,   40678, 2011.3699,   398.72,   393.01,     398.56,   392.85,     398.72,   393.01
2011, 06,   40709, 2011.4548,   394.73,   392.43,     395.26,   392.97,     394.73,   392.43
2011, 07,   40739, 2011.5370,   384.53,   391.51,     386.10,   393.09,     384.53,   391.51
2011, 08,   40770, 2011.6219,   378.95,   391.89,     380.27,   393.21,     378.95,   391.89
2011, 09,   40801, 2011.7068,   383.49,   392.97,     383.86,   393.34,     383.49,   392.97
2011, 10,   40831, 2011.7890,   390.03,   393.79,     389.71,   393.48,     390.03,   393.79
2011, 11,   40862, 2011.8740,   395.41,   394.74,     394.30,   393.63,     395.41,   394.74
2011, 12,   40892, 2011.9562,   397.49,   393.77,     397.50,   393.78,     397.49,   393.77
2012, 01,   40923, 2012.0410,   399.11,   394.29,     398.75,   393.94,     399.11,   394.29
2012, 02,   40954, 2012.1257,   398.85,   393.50,     399.46,   394.11,     398.85,   393.50
2012, 03,   40983, 2012.2049,   399.26,   393.55,     400.00,   394.28,     399.26,   393.55
2012, 04,   41014, 2012.2896,   400.10,   394.59,     399.99,   394.48,     400.10,   394.59
2012, 05,   41044, 2012.3716,   400.88,   395.15,     400.42,   394.68,     400.88,   395.15
2012, 06,   41075, 2012.4563,   397.26,   395.08,     397.08,   394.90,     397.26,   395.08
2012, 07,   41105, 2012.5383,   385.88,   393.06,     387.96,   395.13,     385.88,   393.06
2012, 08,   41136, 2012.6230,   379.75,   392.78,     382.35,   395.38,     379.75,   392.78
2012, 09,   41167, 2012.7077,   386.37,   395.85,     386.16,   395.65,     386.37,   395.85
2012, 10,   41197, 2012.7896,   393.42,   397.18,     392.16,   395.92,     393.42,   397.18
2012, 11,   41228, 2012.8743,   398.38,   397.69,     396.89,   396.20,     398.38,   397.69
2012, 12,   41258, 2012.9563,   399.46,   395.71,     400.21,   396.47,     399.46,   395.71
2013, 01,   41289, 2013.0411,   401.31,   396.47,     401.60,   396.75,     401.31,   396.47
2013, 02,   41320, 2013.1260,   402.57,   397.18,     402.42,   397.04,     402.57,   397.18
2013, 03,   41348, 2013.2027,   403.23,   397.48,     403.04,   397.29,     403.23,   397.48
2013, 04,   41379, 2013.2877,   402.57,   397.02,     403.12,   397.57,     402.57,   397.02
2013, 05,   41409, 2013.3699,   403.48,   397.70,     403.62,   397.84,     403.48,   397.70
2013, 06,   41440, 2013.4548,   400.93,   398.61,     400.43,   398.11,     400.93,   398.61
2013, 07,   41470, 2013.5370,   390.06,   397.13,     391.29,   398.36,     390.06,   397.13
2013, 08,   41501, 2013.6219,   387.40,   400.50,     385.50,   398.61,     387.40,   400.50
2013, 09,   41532, 2013.7068,   388.83,   398.43,     389.24,   398.84,     388.83,   398.43
2013, 10,   41562, 2013.7890,   395.49,   399.30,     395.23,   399.05,     395.49,   399.30
2013, 11,   41593, 2013.8740,   399.82,   399.14,     399.93,   399.25,     399.82,   399.14
2013, 12,   41623, 2013.9562,   404.00,   400.23,     403.19,   399.43,     404.00,   400.23
2014, 01,   41654, 2014.0411,   402.80,   397.92,     404.47,   399.60,     402.80,   397.92
2014, 02,   41685, 2014.1260,   406.56,   401.14,     405.17,   399.75,     406.56,   401.14
2014, 03,   41713, 2014.2027,   405.37,   399.58,     405.67,   399.88,     405.37,   399.58
2014, 04,   41744, 2014.2877,   406.12,   400.54,     405.60,   400.02,     406.12,   400.54
2014, 05,   41774, 2014.3699,   405.94,   400.12,     405.96,   400.14,     405.94,   400.12
2014, 06,   41805, 2014.4548,   403.52,   401.19,     402.59,   400.25,     403.52,   401.19
2014, 07,   41835, 2014.5370,   394.12,   401.24,     393.24,   400.36,     394.12,   401.24
2014, 08,   41866, 2014.6219,   388.75,   401.94,     387.27,   400.46,     388.75,   401.94
2014, 09,   41897, 2014.7068,   390.07,   399.73,     390.89,   400.56,     390.07,   399.73
2014, 10,   41927, 2014.7890,   394.94,   398.78,     396.82,   400.66,     394.94,   398.78
2014, 11,   41958, 2014.8740,   401.87,   401.19,     401.46,   400.77,     401.87,   401.19
2014, 12,   41988, 2014.9562,   403.74,   399.95,     404.68,   400.89,     403.74,   399.95
2015, 01,   42019, 2015.0411,   405.52,   400.61,     405.93,   401.02,     405.52,   400.61
2015, 02,   42050, 2015.1260,   408.30,   402.84,     406.61,   401.16,     408.30,   402.84
2015, 03,   42078, 2015.2027,   407.25,   401.43,     407.12,   401.29,     407.25,   401.43
2015, 04,   42109, 2015.2877,   407.49,   401.87,     407.06,   401.45,     407.49,   401.87
2015, 05,   42139, 2015.3699,   407.60,   401.75,     407.47,   401.61,     407.60,   401.75
2015, 06,   42170, 2015.4548,   403.37,   401.37,     403.78,   401.78,     403.37,   401.37
2015, 07,   42200, 2015.5370,   392.91,   400.66,     394.23,   401.98,     392.91,   400.66
2015, 08,   42231, 2015.6219,   389.73,   402.98,     388.85,   402.11,     389.73,   402.98
2015, 09,   42262, 2015.7068,   392.66,   402.21,     392.91,   402.46,     392.66,   402.21
2015, 10,   42292, 2015.7890,   397.69,   401.13,     399.27,   402.71,     397.69,   401.13
2015, 11,   42323, 2015.8740,   404.62,   403.31,     404.27,   402.97,     404.62,   403.31
2015, 12,   42353, 2015.9562,   408.56,   404.90,     406.89,   403.23,     408.56,   404.90
2016, 01,   42384, 2016.0410,   408.44,   403.73,     408.05,   403.34,     408.44,   403.73
2016, 02,   42415, 2016.1257,   408.59,   402.95,     409.27,   403.63,     408.59,   402.95
2016, 03,   42444, 2016.2049,   408.36,   402.57,     409.72,   403.93,     408.36,   402.57
2016, 04,   42475, 2016.2896,   409.87,   404.19,     409.93,   404.25,     409.87,   404.19
2016, 05,   42505, 2016.3716,   409.30,   403.32,     410.55,   404.57,     409.30,   403.32
2016, 06,   42536, 2016.4563,   407.39,   405.52,     406.80,   404.93,     407.39,   405.52
2016, 07,   42566, 2016.5383,   396.35,   403.88,     397.75,   405.28,     396.35,   403.88
2016, 08,   42597, 2016.6230,   392.62,   405.86,     392.40,   405.64,     392.62,   405.86
2016, 09,   42628, 2016.7077,   397.33,   406.99,     396.33,   405.99,     397.33,   406.99
2016, 10,   42658, 2016.7896,   404.54,   407.86,     403.00,   406.31,     404.54,   407.86
2016, 11,   42689, 2016.8743,   406.97,   405.70,     407.90,   406.63,     406.97,   405.70
2016, 12,   42719, 2016.9563,   410.69,   407.24,     410.35,   406.91,     410.69,   407.24
2017, 01,   42750, 2017.0411,   413.41,   408.88,     411.71,   407.17,     413.41,   408.88
2017, 02,   42781, 2017.1260,   414.51,   408.92,     412.99,   407.40,     414.51,   408.92
2017, 03,   42809, 2017.2027,   414.72,   408.95,     413.35,   407.58,     414.72,   408.95
2017, 04,   42840, 2017.2877,   413.79,   408.20,     413.33,   407.75,     413.79,   408.20
2017, 05,   42870, 2017.3699,   413.33,   407.40,     413.83,   407.90,     413.33,   407.40
2017, 06,   42901, 2017.4548,   411.04,   409.00,     410.07,   408.03,     411.04,   409.00
2017, 07,   42931, 2017.5370,   400.02,   407.36,     400.82,   408.15,     400.02,   407.36
2017, 08,   42962, 2017.6219,   394.60,   407.79,     395.09,   408.28,     394.60,   407.79
2017, 09,   42993, 2017.7068,   397.30,   407.05,     398.67,   408.42,     397.30,   407.05
2017, 10,   43023, 2017.7890,   403.59,   406.96,     405.20,   408.58,     403.59,   406.96
2017, 11,   43054, 2017.8740,   410.41,   409.15,     410.01,   408.75,     410.41,   409.15
2017, 12,   43084, 2017.9562,   410.03,   406.57,     412.40,   408.94,     410.03,   406.57
2018, 01,   43115, 2018.0411,   412.59,   408.03,     413.71,   409.16,     412.59,   408.03
2018, 02,   43146, 2018.1260,   416.04,   410.42,     415.00,   409.39,     416.04,   410.42
2018, 03,   43174, 2018.2027,   414.11,   408.32,     415.40,   409.61,     414.11,   408.32
2018, 04,   43205, 2018.2877,   415.91,   410.31,     415.46,   409.86,     415.91,   410.31
2018, 05,   43235, 2018.3699,   416.13,   410.17,     416.05,   410.10,     416.13,   410.17
2018, 06,   43266, 2018.4548,   413.88,   411.83,     412.38,   410.34,     413.88,   411.83
2018, 07,   43296, 2018.5370,   403.97,   411.34,     403.19,   410.56,     403.97,   411.34
2018, 08,   43327, 2018.6219,   397.51,   410.76,     397.53,   410.77,     397.51,   410.76
2018, 09,   43358, 2018.7068,   401.03,   410.83,     401.18,   410.98,     401.03,   410.83
2018, 10,   43388, 2018.7890,   406.11,   409.49,     407.78,   411.17,     406.11,   409.49
2018, 11,   43419, 2018.8740,   416.16,   414.90,     412.62,   411.35,     416.16,   414.90
2018, 12,   43449, 2018.9562,      NaN,      NaN,     415.00,   411.53,     415.00,   411.53
2019, 01,   43480, 2019.0411,   417.92,   413.35,     416.28,   411.70,     417.92,   413.35
2019, 02,   43511, 2019.1260,   416.61,   410.97,     417.51,   411.88,     416.61,   410.97
2019, 03,   43539, 2019.2027,   418.17,   412.35,     417.85,   412.03,     418.17,   412.35
2019, 04,   43570, 2019.2877,   417.66,   412.03,     417.84,   412.21,     417.66,   412.03
2019, 05,   43600, 2019.3699,   417.65,   411.66,     418.38,   412.39,     417.65,   411.66
2019, 06,   43631, 2019.4548,   414.22,   412.16,     414.65,   412.59,     414.22,   412.16
2019, 07,   43661, 2019.5370,      NaN,      NaN,     405.39,   412.79,     405.39,   412.79
2019, 08,   43692, 2019.6219,   398.61,   411.91,     399.71,   413.01,     398.61,   411.91
